filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
split2_0080.JPG,977260,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[197,378,515],""all_points_y"":[2,121,2]}","{}"
split2_0080.JPG,977260,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[1580,1289,1598],""all_points_y"":[373,913,1161]}","{}"
split2_0090.JPG,962913,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[13,333,787,101,5],""all_points_y"":[131,459,7,3,41]}","{}"
split2_0090.JPG,962913,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[846,487,976,1580,1585],""all_points_y"":[5,470,838,108,12]}","{}"
split2_0090.JPG,962913,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[1575,1226,1267,1592],""all_points_y"":[717,1214,1279,1289]}","{}"
split2_0100.JPG,924686,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[245,15,10,313,1029],""all_points_y"":[12,306,480,807,15]}","{}"
split2_0100.JPG,924686,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[1169,603,467,947,1585,1597],""all_points_y"":[0,601,823,1199,427,7]}","{}"
split2_0100.JPG,924686,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[1590,1370,1595],""all_points_y"":[1029,1272,1294]}","{}"
split2_0100.JPG,924686,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[12,172,5],""all_points_y"":[217,13,5]}","{}"
split2_0110.JPG,950089,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[394,10,7],""all_points_y"":[12,484,5]}","{}"
split2_0110.JPG,950089,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[469,10,13,345,1264],""all_points_y"":[8,578,802,1116,23]}","{}"
split2_0110.JPG,950089,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[1353,583,467,648,1166,1585,1592],""all_points_y"":[12,957,1135,1297,1284,729,7]}","{}"
split2_0120.JPG,975078,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[641,3,5],""all_points_y"":[12,835,2]}","{}"
split2_0120.JPG,975078,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[757,7,5,518,1547],""all_points_y"":[3,914,1285,1294,5]}","{}"
split2_0120.JPG,975078,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[1585,616,1406,1590],""all_points_y"":[27,1282,1285,1073]}","{}"
split2_0130.JPG,967098,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[745,856,7,3,91],""all_points_y"":[3,99,1174,91,3]}","{}"
split2_0130.JPG,967098,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[1029,5,831,1585,1592],""all_points_y"":[2,1282,1289,288,8]}","{}"
split2_0130.JPG,967098,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[1587,914,1592],""all_points_y"":[369,1284,1285]}","{}"
split2_0140.JPG,958331,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[358,8,8,214,868],""all_points_y"":[56,381,1279,1294,451]}","{}"
split2_0140.JPG,958331,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[550,889,1251],""all_points_y"":[2,340,10]}","{}"
split2_0140.JPG,958331,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[1332,295,1103,1592,1590],""all_points_y"":[8,1277,1292,669,3]}","{}"
split2_0140.JPG,958331,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[1590,1198,1588],""all_points_y"":[742,1284,1289]}","{}"
split2_0140.JPG,958331,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[217,8,5],""all_points_y"":[5,210,15]}","{}"
split2_0150.JPG,952476,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[487,2,3],""all_points_y"":[13,517,2]}","{}"
split2_0150.JPG,952476,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[623,457,918,1512],""all_points_y"":[8,252,716,18]}","{}"
split2_0150.JPG,952476,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[1567,595,1355,1582,1587],""all_points_y"":[83,1277,1280,1029,48]}","{}"
split2_0150.JPG,952476,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[401,865,499,10,18],""all_points_y"":[368,810,1285,1292,734]}","{}"
split2_0160.JPG,969986,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[663,20,7],""all_points_y"":[8,802,5]}","{}"
split2_0160.JPG,969986,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[848,432,956,1588,1380],""all_points_y"":[5,537,1017,197,12]}","{}"
split2_0160.JPG,969986,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[1578,896,1593],""all_points_y"":[301,1280,1289]}","{}"
split2_0160.JPG,969986,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[384,911,772,7,13],""all_points_y"":[651,1131,1285,1279,1037]}","{}"
split2_0170.JPG,931265,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[856,3,3,83],""all_points_y"":[7,1024,84,5]}","{}"
split2_0170.JPG,931265,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[982,446,941,1570,1570,1131],""all_points_y"":[8,729,1209,500,341,2]}","{}"
split2_0170.JPG,931265,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[1376,1593,1593],""all_points_y"":[18,204,0]}","{}"
split2_0170.JPG,931265,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[1593,1022,1590],""all_points_y"":[586,1282,1292]}","{}"
split2_0170.JPG,931265,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[404,863,3],""all_points_y"":[871,1279,1294]}","{}"
split2_0180.JPG,952773,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[722,15,8],""all_points_y"":[12,939,3]}","{}"
split2_0180.JPG,952773,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[807,154,643,760,1580,1343],""all_points_y"":[7,875,1295,1270,181,7]}","{}"
split2_0180.JPG,952773,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[1595,1113,944,1597],""all_points_y"":[426,1151,1264,1299]}","{}"
split2_0180.JPG,952773,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[118,419,7,7],""all_points_y"":[972,1289,1289,1096]}","{}"
split2_0190.JPG,962670,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[204,8,7],""all_points_y"":[10,265,5]}","{}"
split2_0190.JPG,962670,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[290,3,7,80,1027],""all_points_y"":[0,336,1289,1284,5]}","{}"
split2_0190.JPG,962670,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[1032,190,247,1090,1595,1564,1073],""all_points_y"":[131,1246,1285,1290,550,479,133]}","{}"
split2_0190.JPG,962670,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[1592,1255,1585],""all_points_y"":[853,1294,1292]}","{}"
split2_0200.JPG,962494,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[424,12,10],""all_points_y"":[7,568,3]}","{}"
split2_0200.JPG,962494,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[523,8,8,353,1118,853],""all_points_y"":[2,658,1287,1290,257,8]}","{}"
split2_0200.JPG,962494,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[1048,416,1313,1593,1582,1171],""all_points_y"":[442,1290,1292,928,674,338]}","{}"
split2_0210.JPG,950915,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[265,533,8,3],""all_points_y"":[2,169,937,20]}","{}"
split2_0210.JPG,950915,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[616,12,8,608,1161,667],""all_points_y"":[197,1020,1285,1297,603,200]}","{}"
split2_0210.JPG,950915,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[1204,697,1575,1592,1580],""all_points_y"":[677,1284,1295,1189,992]}","{}"
split2_0220.JPG,979409,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[113,118,538,7,8],""all_points_y"":[186,182,512,1264,303]}","{}"
split2_0220.JPG,979409,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[616,66,884,1159,941,691],""all_points_y"":[555,1270,1299,967,722,540]}","{}"
split2_0220.JPG,979409,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[1199,981,1527],""all_points_y"":[1055,1282,1292]}","{}"
split2_0230.JPG,933267,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[23,111,548,287,7],""all_points_y"":[654,525,883,1289,1295]}","{}"
split2_0230.JPG,933267,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[658,358,1136,714],""all_points_y"":[918,1292,1297,923]}","{}"
split2_0240.JPG,947862,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[84,84,523,436,5,8],""all_points_y"":[815,805,1174,1295,1294,884]}","{}"
split2_0240.JPG,947862,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[545,658,762],""all_points_y"":[1297,1199,1287]}","{}"
split2_0250.JPG,1001159,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[1547,1277,1595,1597],""all_points_y"":[17,333,669,5]}","{}"
split2_0250.JPG,1001159,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[1453,1242,941],""all_points_y"":[12,258,12]}","{}"
split2_0260.JPG,936462,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[697,1222,1592,1593,797],""all_points_y"":[139,616,169,7,8]}","{}"
split2_0260.JPG,936462,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[1592,1277,1597],""all_points_y"":[275,679,1057]}","{}"
split2_0270.JPG,973976,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[1063,679,1234,1593,1592],""all_points_y"":[12,460,989,504,10]}","{}"
split2_0270.JPG,973976,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[359,648,850],""all_points_y"":[18,239,2]}","{}"
split2_0270.JPG,973976,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[1595,1255,1482,1588],""all_points_y"":[631,1052,1287,1284]}","{}"
split2_0280.JPG,961413,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[364,654,827,378],""all_points_y"":[33,258,7,5]}","{}"
split2_0280.JPG,961413,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[1055,648,1209,1580,1592],""all_points_y"":[8,489,986,500,7]}","{}"
split2_0280.JPG,961413,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[1582,1262,1463,1587],""all_points_y"":[626,1055,1284,1285]}","{}"
split3_0010.JPG,977218,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[25,548,88,7],""all_points_y"":[1287,416,151,263]}","{}"
split3_0010.JPG,977218,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[179,661,841],""all_points_y"":[12,283,5]}","{}"
split3_0010.JPG,977218,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[982,658,1143,1592,1588],""all_points_y"":[7,497,825,118,2]}","{}"
split3_0010.JPG,977218,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[591,186,827,1070],""all_points_y"":[636,1292,1292,906]}","{}"
split3_0020.JPG,1000381,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[792,547,25,86],""all_points_y"":[12,402,109,5]}","{}"
split3_0020.JPG,1000381,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[5,442,27],""all_points_y"":[257,552,1295]}","{}"
split3_0020.JPG,1000381,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[485,186,835,984],""all_points_y"":[767,1299,1290,1029]}","{}"
split3_0020.JPG,1000381,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[532,916,1587,1072],""all_points_y"":[636,2,5,944]}","{}"
split3_0030.JPG,965664,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[243,12,538,1005],""all_points_y"":[5,378,734,10]}","{}"
split3_0030.JPG,965664,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[1103,545,1039,1597,1583],""all_points_y"":[23,964,1292,416,12]}","{}"
split3_0030.JPG,965664,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[13,441,243,10],""all_points_y"":[585,899,1287,1289]}","{}"
split3_0030.JPG,965664,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[490,386,873],""all_points_y"":[1100,1285,1297]}","{}"
split3_0040.JPG,932603,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[412,7,533,1058,634],""all_points_y"":[12,681,1055,235,10]}","{}"
split3_0040.JPG,932603,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[921,1159,1221],""all_points_y"":[2,86,10]}","{}"
split3_0040.JPG,932603,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[1297,563,1265,1592,1587],""all_points_y"":[12,1287,1295,757,15]}","{}"
split3_0040.JPG,932603,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[308,80,2,10],""all_points_y"":[17,393,351,7]}","{}"
split3_0040.JPG,932603,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[10,472,407,12],""all_points_y"":[911,1224,1292,1292]}","{}"
split3_0050.JPG,934599,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[472,104,7,12],""all_points_y"":[8,631,583,10]}","{}"
split3_0050.JPG,934599,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[598,1176,1348],""all_points_y"":[17,328,2]}","{}"
split3_0050.JPG,934599,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[477,30,583,1092],""all_points_y"":[141,957,1300,460]}","{}"
split3_0050.JPG,934599,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[1472,742,1429,1590,1585],""all_points_y"":[12,1289,1290,1062,10]}","{}"
split3_0050.JPG,934599,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[10,363,10],""all_points_y"":[1120,1290,1292]}","{}"
split3_0060.JPG,965423,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[537,10,7,113,477,1224],""all_points_y"":[12,884,1209,1295,1295,3]}","{}"
split3_0060.JPG,965423,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[354,7,5],""all_points_y"":[78,742,10]}","{}"
split3_0070.JPG,1005715,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[8,422,10],""all_points_y"":[179,412,1188]}","{}"
split3_0070.JPG,1005715,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[15,504,658],""all_points_y"":[7,278,10]}","{}"
split3_0070.JPG,1005715,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[767,50,732,1370,1501],""all_points_y"":[15,1287,1290,224,10]}","{}"
split3_0080.JPG,958781,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[142,8,8,479,835],""all_points_y"":[2,194,313,586,10]}","{}"
split3_0080.JPG,958781,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[946,257,967,1592,1593],""all_points_y"":[8,1287,1292,131,3]}","{}"
split3_0080.JPG,958781,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[10,434,126,10],""all_points_y"":[464,706,1292,1292]}","{}"
split3_0090.JPG,933974,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[219,5,5],""all_points_y"":[10,363,8]}","{}"
split3_0090.JPG,933974,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[308,2,12,518,1048],""all_points_y"":[2,500,646,939,7]}","{}"
split3_0090.JPG,933974,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[1176,482,1199,1593,1595],""all_points_y"":[5,1282,1289,588,5]}","{}"
split3_0090.JPG,933974,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[7,467,340,10],""all_points_y"":[782,1062,1294,1285]}","{}"
split3_0100.JPG,924208,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[402,13,10],""all_points_y"":[7,706,10]}","{}"
split3_0100.JPG,924208,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[502,8,7,523,1140,608],""all_points_y"":[5,825,939,1264,234,13]}","{}"
split3_0100.JPG,924208,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[1410,671,1400,1593,1590],""all_points_y"":[12,1290,1292,952,7]}","{}"
split3_0100.JPG,924208,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[3,318,10],""all_points_y"":[1123,1295,1289]}","{}"
split3_0110.JPG,993480,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[543,12,10,402,629,1141],""all_points_y"":[43,949,1058,1290,1277,349]}","{}"
split3_0110.JPG,993480,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[1476,757,1458,1587,1585],""all_points_y"":[5,1290,1282,1090,5]}","{}"
split3_0110.JPG,993480,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[459,2,10],""all_points_y"":[7,792,4]}","{}"
split3_0110.JPG,993480,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[3,134,8],""all_points_y"":[1191,1290,1294]}","{}"
split3_0120.JPG,942416,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[520,17,10],""all_points_y"":[3,810,8]}","{}"
split3_0120.JPG,942416,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[616,8,7,542,1342],""all_points_y"":[7,992,1292,1290,12]}","{}"
split3_0130.JPG,997500,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[865,797,40,795,1555],""all_points_y"":[12,43,1279,1289,0]}","{}"
split3_0130.JPG,997500,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[8,528,8],""all_points_y"":[1202,311,48]}","{}"
split3_0130.JPG,997500,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[720,553,89],""all_points_y"":[5,260,13]}","{}"
split3_0140.JPG,985912,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[1040,263,1025,1597,1587],""all_points_y"":[8,1280,1290,277,12]}","{}"
split3_0140.JPG,985912,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[933,545,35,200],""all_points_y"":[2,598,306,2]}","{}"
split3_0140.JPG,985912,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[13,518,169,12],""all_points_y"":[389,679,1290,1287]}","{}"
split3_0140.JPG,985912,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[119,7,8],""all_points_y"":[8,169,7]}","{}"
split3_0150.JPG,940465,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[290,13,10],""all_points_y"":[7,431,7]}","{}"
split3_0150.JPG,940465,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[388,46,575,1171],""all_points_y"":[10,571,959,12]}","{}"
split3_0150.JPG,940465,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[5,552,373,7],""all_points_y"":[674,1025,1290,1292]}","{}"
split3_0150.JPG,940465,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[1292,502,1239,1597,1597],""all_points_y"":[3,1292,1290,716,12]}","{}"
split3_0160.JPG,954911,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[547,35,580,1269,878],""all_points_y"":[12,846,1257,176,3]}","{}"
split3_0160.JPG,954911,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[1511,722,1434,1590,1593],""all_points_y"":[10,1279,1287,1040,0]}","{}"
split3_0160.JPG,954911,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[452,0,10],""all_points_y"":[5,725,12]}","{}"
split3_0160.JPG,954911,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[20,540,5],""all_points_y"":[962,1290,1292]}","{}"
split3_0170.JPG,949042,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[508,3,12],""all_points_y"":[7,795,12]}","{}"
split3_0170.JPG,949042,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[591,10,588,1269,827],""all_points_y"":[7,921,1292,240,12]}","{}"
split3_0170.JPG,949042,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[1516,1194,742,1431,1587,1585],""all_points_y"":[13,706,1289,1289,1087,8]}","{}"
split3_0170.JPG,949042,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[7,460,5],""all_points_y"":[994,1294,1290]}","{}"
split3_0180.JPG,971752,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[553,15,12],""all_points_y"":[2,856,12]}","{}"
split3_0180.JPG,971752,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[677,2,5,570,1376],""all_points_y"":[3,1030,1292,1279,17]}","{}"
split3_0190.JPG,961473,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[5,608,179,5],""all_points_y"":[1212,199,7,15]}","{}"
split3_0190.JPG,961473,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[893,86,830,1593],""all_points_y"":[13,1289,1290,27]}","{}"
split3_0200.JPG,944263,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[971,692,174,245],""all_points_y"":[17,485,146,2]}","{}"
split3_0200.JPG,944263,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[99,643,202,12,10],""all_points_y"":[230,568,1289,1292,346]}","{}"
split3_0200.JPG,944263,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[10,179,5],""all_points_y"":[265,15,5]}","{}"
split3_0200.JPG,944263,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[1100,313,1063,1587,1592],""all_points_y"":[8,1295,1289,427,5]}","{}"
split3_0210.JPG,972936,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[335,8,8],""all_points_y"":[3,568,12]}","{}"
split3_0210.JPG,972936,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[427,177,764,1198],""all_points_y"":[2,424,754,12]}","{}"
split3_0210.JPG,972936,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[109,659,417,2,3],""all_points_y"":[550,908,1292,1294,651]}","{}"
split3_0210.JPG,972936,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[1348,568,1305,1592,1588],""all_points_y"":[8,1287,1289,759,7]}","{}"
split3_0220.JPG,966754,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[525,10,7],""all_points_y"":[8,843,15]}","{}"
split3_0220.JPG,966754,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[608,144,745,1267,788],""all_points_y"":[17,732,1105,219,3]}","{}"
split3_0220.JPG,966754,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[1105,1304,1390],""all_points_y"":[17,133,3]}","{}"
split3_0220.JPG,966754,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[1540,820,1481,1593,1585],""all_points_y"":[18,1287,1287,1101,13]}","{}"
split3_0220.JPG,966754,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[101,671,621,10,13],""all_points_y"":[846,1229,1295,1294,956]}","{}"
split3_0230.JPG,963679,"{}",5,0,"{""name"":""polygon"",""all_points_x"":[550,3,15],""all_points_y"":[12,913,10]}","{}"
split3_0230.JPG,963679,"{}",5,1,"{""name"":""polygon"",""all_points_x"":[636,151,744,1267,792],""all_points_y"":[7,765,1151,265,3]}","{}"
split3_0230.JPG,963679,"{}",5,2,"{""name"":""polygon"",""all_points_x"":[959,1315,1446],""all_points_y"":[2,202,2]}","{}"
split3_0230.JPG,963679,"{}",5,3,"{""name"":""polygon"",""all_points_x"":[1592,835,1592],""all_points_y"":[12,1292,1289]}","{}"
split3_0230.JPG,963679,"{}",5,4,"{""name"":""polygon"",""all_points_x"":[86,12,8,648],""all_points_y"":[904,1015,1282,1275]}","{}"
split3_0240.JPG,994396,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[581,13,7],""all_points_y"":[7,863,12]}","{}"
split3_0240.JPG,994396,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[684,5,10,629,1141,1423],""all_points_y"":[10,1090,1287,1292,459,7]}","{}"
split3_0250.JPG,959303,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[933,109,871,1587],""all_points_y"":[5,1282,1287,20]}","{}"
split3_0250.JPG,959303,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[797,585,270],""all_points_y"":[5,234,8]}","{}"
split3_0250.JPG,959303,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[5,94,553,25],""all_points_y"":[75,0,323,1222]}","{}"
split3_0260.JPG,943291,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[141,636,1010,234],""all_points_y"":[190,530,10,10]}","{}"
split3_0260.JPG,943291,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[154,15,5],""all_points_y"":[10,219,3]}","{}"
split3_0260.JPG,943291,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[3,98,573,200,8],""all_points_y"":[354,260,661,1287,1290]}","{}"
split3_0260.JPG,943291,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[295,1178,1592,1590,1083],""all_points_y"":[1284,12,7,451,1287]}","{}"
split3_0270.JPG,951256,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[356,8,10],""all_points_y"":[7,487,10]}","{}"
split3_0270.JPG,951256,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[396,109,613,1183],""all_points_y"":[2,467,871,27]}","{}"
split3_0270.JPG,951256,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[3,73,570,417,8],""all_points_y"":[654,585,1020,1290,1292]}","{}"
split3_0270.JPG,951256,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[553,1366,1588,1587,1285],""all_points_y"":[1287,15,5,815,1294]}","{}"
split3_0280.JPG,961441,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[605,89,648,1401],""all_points_y"":[2,820,1229,35]}","{}"
split3_0280.JPG,961441,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[1590,790,1506,1588],""all_points_y"":[7,1294,1289,1136]}","{}"
split3_0280.JPG,961441,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[5,86,538,17],""all_points_y"":[1024,921,1300,1297]}","{}"
split3_0280.JPG,961441,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[10,547,7],""all_points_y"":[828,10,5]}","{}"
split3_0290.JPG,951100,"{}",4,0,"{""name"":""polygon"",""all_points_x"":[578,2,8],""all_points_y"":[8,856,10]}","{}"
split3_0290.JPG,951100,"{}",4,1,"{""name"":""polygon"",""all_points_x"":[646,121,648,1413,1285],""all_points_y"":[8,828,1227,68,5]}","{}"
split3_0290.JPG,951100,"{}",4,2,"{""name"":""polygon"",""all_points_x"":[1567,795,1511,1598],""all_points_y"":[55,1285,1292,1135]}","{}"
split3_0290.JPG,951100,"{}",4,3,"{""name"":""polygon"",""all_points_x"":[98,568,7,3],""all_points_y"":[936,1292,1292,1048]}","{}"
split3_0300.JPG,946207,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[1332,601,5,5,717,1062],""all_points_y"":[212,1297,1297,1159,3,17]}","{}"
split3_0300.JPG,946207,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[578,15,3],""all_points_y"":[15,888,7]}","{}"
split3_0310.JPG,961302,"{}",2,0,"{""name"":""polygon"",""all_points_x"":[770,12,10,76,658],""all_points_y"":[55,1199,98,7,8]}","{}"
split3_0310.JPG,961302,"{}",2,1,"{""name"":""polygon"",""all_points_x"":[835,119,875,1386],""all_points_y"":[142,1284,1295,510]}","{}"
split3_0320.JPG,975169,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[209,5,10,239,770],""all_points_y"":[73,393,1289,1292,394]}","{}"
split3_0320.JPG,975169,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[861,391,1111,1393],""all_points_y"":[505,1292,1289,866]}","{}"
split3_0320.JPG,975169,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[8,210,10],""all_points_y"":[293,2,5]}","{}"
split3_0330.JPG,950369,"{}",3,0,"{""name"":""polygon"",""all_points_x"":[86,287,5,5],""all_points_y"":[12,194,600,2]}","{}"
split3_0330.JPG,950369,"{}",3,1,"{""name"":""polygon"",""all_points_x"":[320,12,5,421,851],""all_points_y"":[252,717,1285,1280,601]}","{}"
split3_0330.JPG,950369,"{}",3,2,"{""name"":""polygon"",""all_points_x"":[876,611,1338,1386],""all_points_y"":[868,1289,1294,1209]}","{}"
